description,reaction,K_prime,T,I,pH,pMg,nontrans_standard_dg_primes
2 ADP(aq) = AMP(aq) + ATP(aq),2.0 [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H] = [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])O[H] + [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H],0.4,303.15,,7.88,,2.3082980789051724
CTP(aq) + D-glucose 1-phosphate(aq) = CDPglucose(aq) + pyrophosphate(aq),[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])c([H])c(N([H])[H])nc2=O)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]OC([H])([H])[C@@]1([H])O[C@]([H])(OP(=O)(O[H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H] = [H]OC([H])([H])[C@@]1([H])O[C@]([H])(OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])[C@@]2([H])O[C@@]([H])(n3c([H])c([H])c(N([H])[H])nc3=O)[C@]([H])(O[H])[C@]2([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H] + [H]OP(=O)(O[H])OP(=O)(O[H])O[H],0.57,310.15,,8.5,,1.4487752262868159
D-ribose 5-phosphate(aq) = D-ribulose 5-phosphate(aq),[H]OC1([H])O[C@]([H])(C([H])([H])OP(=O)(O[H])O[H])[C@@]([H])(O[H])[C@@]1([H])O[H] = [H]OC([H])([H])C(=O)[C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])OP(=O)(O[H])O[H],0.67,310.15,,7.4,,1.0321694545976174
N-acetyl-L-methionine(aq) + H2O(l) = acetate(aq) + L-methionine(aq),[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])C([H])([H])SC([H])([H])[H] + [H]O[H] = [H]OC(=O)C([H])([H])[H] + [H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])SC([H])([H])[H],3.7,298.15,,7.5,,-3.2415600647850034
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],9.31,298.15,0.1,7.5,,-5.527805456438484
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],10.8,310.15,0.1,7.5,,-6.132914900388934
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],36.1,298.15,0.1,7.5,2.7,-8.885494239924428
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],46.1,298.15,0.1,7.5,2.52,-9.491323681469622
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],64.8,298.15,0.1,7.5,2.15,-10.334937302478833
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],48.3,298.15,0.044,7.5,2.7,-9.60682718662392
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],77.7,298.15,0.044,7.5,2.1,-10.784749536333154
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],37.9,298.15,0.07,7.5,2.7,-9.00605120151464
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],67.3,298.15,0.07,7.5,2.1,-10.428726945071999
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],21.5,298.15,0.15,7.5,3.0,-7.601489255489829
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],31.2,298.15,0.15,7.5,2.7,-8.524071042794237
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],12.7,298.15,0.15,7.5,,-6.297140451460584
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],59.7,298.15,0.15,7.5,2.1,-10.131837381038002
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],21.3,298.15,0.1,7.5,3.0,-7.57833369909705
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],46.8,298.15,0.15,7.5,2.4,-9.52866213946839
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],11.4,298.15,0.044,7.5,,-6.029584940094071
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],66.8,298.15,0.044,7.5,2.4,-10.410250897483978
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],52.5,298.15,0.1,7.5,2.4,-9.813415670543952
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],12.2,298.15,0.1,7.5,,-6.197624002081788
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],23.3,298.15,0.07,7.5,3.0,-7.800691480166385
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],16.4,298.15,0.07,7.5,3.3,-6.9306183631305585
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],16.4,298.15,0.07,7.5,3.3,-6.9306183631305585
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],11.6,298.15,0.07,7.5,,-6.07267518271818
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],54.5,298.15,0.07,7.5,2.4,-9.906048010774198
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],69.0,298.15,0.1,7.5,2.0,-10.49053447961254
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],27.6,298.15,0.044,7.5,3.0,-8.22030828061674
isocitrate(aq) = citrate(aq),[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(O[H])C(=O)O[H] = [H]OC(=O)C([H])([H])C(O[H])(C(=O)O[H])C([H])([H])C(=O)O[H],63.8,298.15,0.07,7.5,2.22,-10.296404231872545
D-mannose 1-phosphate(aq) = D-mannose 6-phosphate(aq),[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H] = [H]OC1([H])O[C@]([H])(C([H])([H])OP(=O)(O[H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@]1([H])O[H],8.5,303.15,,7.0,,-5.391204387524963
L-carnitine(aq) + NAD(aq) = 3-dehydrocarnitine(aq) + NADH(aq),[H]O[C@]([H])(C([H])([H])C(=O)[O-])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H] + [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])[C@@]1([H])O[C@@]([H])([n+]2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])[C@]([H])(O[H])[C@]1([H])O[H] = [H]OC(=O)C([H])([H])C(=O)C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H] + [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=C([H])C([H])([H])C(C(=O)N([H])[H])=C2[H])O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H],0.00013,303.15,,7.0,,22.54153113259737
L-carnitine(aq) + NAD(aq) = 3-dehydrocarnitine(aq) + NADH(aq),[H]O[C@]([H])(C([H])([H])C(=O)[O-])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H] + [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])[C@@]1([H])O[C@@]([H])([n+]2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])[C@]([H])(O[H])[C@]1([H])O[H] = [H]OC(=O)C([H])([H])C(=O)C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H] + [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=C([H])C([H])([H])C(C(=O)N([H])[H])=C2[H])O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H],0.0013,303.15,,8.0,,16.740912877076457
L-carnitine(aq) + NAD(aq) = 3-dehydrocarnitine(aq) + NADH(aq),[H]O[C@]([H])(C([H])([H])C(=O)[O-])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H] + [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])[C@@]1([H])O[C@@]([H])([n+]2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])[C@]([H])(O[H])[C@]1([H])O[H] = [H]OC(=O)C([H])([H])C(=O)C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H] + [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=C([H])C([H])([H])C(C(=O)N([H])[H])=C2[H])O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H],0.013,303.15,,9.0,,10.940294621555541
2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),[H]OC(=O)[C@]([H])(OP(=O)(O[H])O[H])C([H])([H])O[H] = [H]OC(=O)[C@]([H])(O[H])C([H])([H])OP(=O)(O[H])O[H],7.3,273.15,,,,-4.512229267828366
2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),[H]OC(=O)[C@]([H])(OP(=O)(O[H])O[H])C([H])([H])O[H] = [H]OC(=O)[C@]([H])(O[H])C([H])([H])OP(=O)(O[H])O[H],3.45,311.15,,,,-3.2020103799295283
2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),[H]OC(=O)[C@]([H])(OP(=O)(O[H])O[H])C([H])([H])O[H] = [H]OC(=O)[C@]([H])(O[H])C([H])([H])OP(=O)(O[H])O[H],2.3,333.15,,,,-2.305889333481446
2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),[H]OC(=O)[C@]([H])(OP(=O)(O[H])O[H])C([H])([H])O[H] = [H]OC(=O)[C@]([H])(O[H])C([H])([H])OP(=O)(O[H])O[H],3.85,301.15,,,,-3.37362921975286
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],4000.0,308.15,,7.0,3.0,-21.238792705724723
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],170.0,308.15,,7.0,1.7,-13.151375156413188
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],66.0,308.15,,7.0,1.0,-10.72855992375773
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],1500.0,308.15,,7.8,3.0,-18.727157245562392
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],650.0,308.15,,7.8,2.7,-16.585754769419225
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],370.0,308.15,,7.8,2.4,-15.142863854367567
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],180.0,308.15,,7.8,2.0,-13.29774222143111
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],74.0,308.15,,7.8,1.0,-11.021533541892888
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],920.0,308.15,,6.2,1.6,-17.475354502781588
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],510.0,308.15,,6.2,1.3,-15.964620757231264
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],370.0,308.15,,7.8,3.0,-15.142863854367567
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],500.0,308.15,,7.8,3.0,-15.913911644744314
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],3000.0,308.15,,7.8,3.0,-20.502117599222526
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],61.0,308.15,,7.8,2.0,-10.526823642145999
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],61.0,308.15,,7.8,2.0,-10.526823642145999
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],430.0,308.15,,7.8,2.0,-15.527695474194386
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],310.0,308.15,,7.8,2.7,-14.689792701320851
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],450.0,308.15,,7.8,2.3,-15.644112180245653
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],400.0,308.15,,7.8,1.92,-15.342502039589906
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],1200.0,308.15,,6.15,2.0,-18.155747640407984
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],180.0,308.15,,7.82,2.0,-13.29774222143111
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],2600.0,308.15,,6.2,2.4,-20.1356754767395
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],1200.0,308.15,,6.2,2.0,-18.155747640407984
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],420.0,308.15,,6.2,1.4,-15.467440305917922
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],140.0,308.15,,6.2,1.0,-12.654194705099844
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],310.0,308.15,,6.2,1.0,-14.689792701320851
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],1200.0,308.15,,7.0,2.0,-18.155747640407984
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],400.0,308.15,,7.0,1.6,-15.342502039589906
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],440.0,308.15,,7.8,2.0,-15.586565342734605
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],180.0,308.15,,7.8,1.6,-13.29774222143111
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],110.0,308.15,,7.8,1.3,-12.036644635414333
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],74.0,308.15,,7.8,1.0,-11.021533541892888
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],830.0,313.15,,7.8,2.0,-17.49100814766352
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],830.0,313.15,,7.8,2.0,-17.49100814766352
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],420.0,299.15,,7.8,2.0,-15.015689656061483
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],320.0,313.15,,7.8,1.6,-15.010766171810731
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],230.0,308.15,,7.8,1.6,-13.925433795461313
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],210.0,302.15,,7.8,1.6,-13.42587317077621
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],160.0,299.15,,7.8,1.6,-12.616559831134024
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],130.0,293.15,,7.8,1.6,-11.857686287695255
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],140.0,302.15,,7.8,1.3,-12.407804413908542
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],82.0,293.15,,7.8,1.3,-10.735105200358134
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],160.0,308.15,,7.8,1.0,-12.996132080775363
pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),[H]OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]O[H] = 2.0 [H]OP(=O)(O[H])O[H],110.0,302.15,,7.8,1.0,-11.802278684375922
